frame_idx,filename,phase
0,001.png,0.3472161293029785
1,002.png,0.3470298945903778
2,003.png,0.35131415724754333
3,004.png,0.3576720952987671
4,005.png,0.364902138710022
5,006.png,0.37241148948669434
6,007.png,0.37991729378700256
7,008.png,0.3872804045677185
8,009.png,0.3944459855556488
9,010.png,0.4013870358467102
10,011.png,0.4081043601036072
11,012.png,0.4145890474319458
12,013.png,0.42082449793815613
13,014.png,0.4267961382865906
14,015.png,0.43254783749580383
15,016.png,0.43804866075515747
16,017.png,0.44330212473869324
17,018.png,0.4483034610748291
18,019.png,0.453046053647995
19,020.png,0.45753705501556396
20,021.png,0.46178045868873596
21,022.png,0.4657839238643646
22,023.png,0.46953094005584717
23,024.png,0.4730345904827118
24,025.png,0.4762832820415497
25,026.png,0.47930872440338135
26,027.png,0.4820959270000458
27,028.png,0.4846733510494232
28,029.png,0.48707103729248047
29,030.png,0.4892570674419403
30,031.png,0.4912647008895874
31,032.png,0.493105947971344
32,033.png,0.49479323625564575
33,034.png,0.4963432550430298
34,035.png,0.4977635443210602
35,036.png,0.49909529089927673
36,037.png,0.5003109574317932
37,038.png,0.501400887966156
38,039.png,0.5023947954177856
39,040.png,0.5032945871353149
40,041.png,0.504122257232666
41,042.png,0.5048832893371582
42,043.png,0.5055791735649109
43,044.png,0.5062087774276733
44,045.png,0.5067875385284424
45,046.png,0.5073028206825256
46,047.png,0.5077797770500183
47,048.png,0.5082049369812012
48,049.png,0.5085870623588562
49,050.png,0.5089206099510193
50,051.png,0.5092248916625977
51,052.png,0.5094999074935913
52,053.png,0.5097458362579346
53,054.png,0.5099733471870422
54,055.png,0.5101797580718994
55,056.png,0.510352611541748
56,057.png,0.5104969143867493
57,058.png,0.5106297731399536
58,059.png,0.5107537508010864
59,060.png,0.5108616948127747
60,061.png,0.5109635591506958
61,062.png,0.5110591053962708
62,063.png,0.5111406445503235
63,064.png,0.5112147927284241
64,065.png,0.5112698674201965
65,066.png,0.5113103985786438
66,067.png,0.5113494396209717
67,068.png,0.5113823413848877
68,069.png,0.5113996863365173
69,070.png,0.5114337801933289
70,071.png,0.5114521384239197
71,072.png,0.5114604830741882
72,073.png,0.5114772915840149
73,074.png,0.5114787817001343
74,075.png,0.5114905834197998
75,076.png,0.5114789605140686
76,077.png,0.5114558935165405
77,078.png,0.511448085308075
78,079.png,0.5114509463310242
79,080.png,0.5114509463310242
80,081.png,0.5114368796348572
81,082.png,0.5114251971244812
82,083.png,0.5114059448242188
83,084.png,0.5113841891288757
84,085.png,0.5113444924354553
85,086.png,0.5113089084625244
86,087.png,0.511267364025116
87,088.png,0.5112285614013672
88,089.png,0.5111914873123169
89,090.png,0.5111653804779053
90,091.png,0.5111379623413086
91,092.png,0.5111096501350403
92,093.png,0.5110847353935242
93,094.png,0.511074960231781
94,095.png,0.5110546946525574
95,096.png,0.5110461115837097
96,097.png,0.5110195875167847
97,098.png,0.5110031962394714
98,099.png,0.5109969973564148
99,100.png,0.5110055208206177
100,101.png,0.511005699634552
101,102.png,0.511020839214325
102,103.png,0.511053740978241
103,104.png,0.5110793113708496
104,105.png,0.5111047029495239
105,106.png,0.5111398696899414
106,107.png,0.5111805200576782
107,108.png,0.5112267732620239
108,109.png,0.5112850666046143
109,110.png,0.511355996131897
110,111.png,0.5114198923110962
111,112.png,0.5114791393280029
112,113.png,0.5115333199501038
113,114.png,0.5115872621536255
114,115.png,0.511651337146759
115,116.png,0.5117124915122986
116,117.png,0.5117601752281189
117,118.png,0.511805534362793
118,119.png,0.5118595361709595
119,120.png,0.5119053721427917
120,121.png,0.5119438171386719
121,122.png,0.5119752883911133
122,123.png,0.5120084285736084
123,124.png,0.5120302438735962
124,125.png,0.5120501518249512
125,126.png,0.5120452642440796
126,127.png,0.512024998664856
127,128.png,0.5120072960853577
128,129.png,0.5119871497154236
129,130.png,0.5119686722755432
130,131.png,0.5119531154632568
131,132.png,0.511918306350708
132,133.png,0.5118785500526428
133,134.png,0.5118616223335266
134,135.png,0.5118523836135864
135,136.png,0.5118529796600342
136,137.png,0.5118547081947327
137,138.png,0.5118473172187805
138,139.png,0.5118377804756165
139,140.png,0.5118194818496704
140,141.png,0.5118195414543152
141,142.png,0.5118165612220764
142,143.png,0.5118105411529541
143,144.png,0.5118182301521301
144,145.png,0.5118319392204285
145,146.png,0.5118566155433655
146,147.png,0.5118792057037354
147,148.png,0.5118983387947083
148,149.png,0.5119197368621826
149,150.png,0.5119439959526062
150,151.png,0.5119609236717224
151,152.png,0.5119855999946594
152,153.png,0.5120114088058472
153,154.png,0.512041449546814
154,155.png,0.5120638012886047
155,156.png,0.5120724439620972
156,157.png,0.5120548605918884
157,158.png,0.51204514503479
158,159.png,0.5120476484298706
159,160.png,0.5120438933372498
160,161.png,0.5120435953140259
161,162.png,0.5120363235473633
162,163.png,0.5120343565940857
163,164.png,0.5120288133621216
164,165.png,0.512030303478241
165,166.png,0.5120261311531067
166,167.png,0.5120072960853577
167,168.png,0.5120066404342651
168,169.png,0.5119958519935608
169,170.png,0.5120000243186951
170,171.png,0.5119913220405579
171,172.png,0.5119842886924744
172,173.png,0.5119888186454773
173,174.png,0.5120140910148621
174,175.png,0.5120226144790649
